Id_caso;año;ubigeo_hecho;fecha_denuncia;desc_delito_generico;desc_delito_subgenerico;desc_delito_especifico;cantidad_partes_involucras;cantidad_x_tipo_parte;codigo_etapa_caso;descripcion_etapa_caso;descripcion_estado_caso;canal_denuncia;CC.EST;NY.GDP.MKTP.KD;NY.GDP.NGAS.RT.ZS;NY.GDP.PETR.RT.ZS;NY.GDP.MINR.RT.ZS;GC.TAX.TOTL.GD.ZS;PV.EST;RQ.EST;GE.EST;RL.EST;delincuencia;Departamento;NSE
2572;2023;0501;7/20/2023;2;2;6;1;5;3;1;2;3;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;5;4
2573;2022;1901;4/10/2022;1;1;10;2;2;3;1;3;2;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;19;4
2574;2023;0901;11/5/2023;2;2;4;2;10;3;1;1;3;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;9;3
2575;2019;1101;4/29/2019;2;2;8;4;7;1;2;2;2;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;11;3
2576;2022;2006;7/28/2022;2;2;15;5;7;2;3;2;2;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;20;3
2577;2020;2006;3/21/2020;2;2;8;3;5;1;2;3;2;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;20;5
2578;2022;2006;10/22/2022;2;2;14;3;8;2;3;2;4;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;20;4
2579;2019;1203;10/4/2019;2;2;3;4;5;3;1;3;1;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;12;5
2580;2021;0301;5/19/2021;2;2;6;4;8;1;2;1;4;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;3;5
2581;2019;0701;6/7/2019;2;2;12;4;10;2;3;2;3;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;7;4
2582;2019;1801;5/24/2019;2;2;13;1;3;2;3;2;2;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;18;2
2583;2022;0701;5/9/2022;2;2;13;4;10;2;3;1;2;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;7;3
2584;2019;0301;8/20/2019;2;2;4;1;3;3;1;1;4;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;3;3
2585;2019;2201;3/19/2019;2;2;4;3;9;2;3;3;4;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;22;3
2586;2022;2201;1/7/2022;2;2;1;1;7;1;2;3;3;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;22;4
2587;2019;1801;6/1/2019;2;2;12;3;4;1;2;3;4;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;18;3
2588;2023;0501;6/20/2023;2;2;2;5;7;1;2;1;1;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;5;5
2589;2023;0601;8/7/2023;2;2;6;3;1;1;2;3;3;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;6;1
2590;2019;1101;3/18/2019;2;2;7;1;4;1;2;1;2;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;11;5
2591;2020;1101;2/14/2020;2;2;13;4;5;1;2;1;2;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;11;2
2592;2021;1801;3/9/2021;2;2;4;1;8;1;2;1;3;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;18;5
2593;2019;1701;10/26/2019;1;1;9;4;3;3;1;2;3;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;17;5
2594;2023;1301;12/20/2023;2;2;12;1;3;3;1;2;4;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;13;4
2595;2022;1001;1/13/2022;2;2;11;5;7;2;3;3;4;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;10;1
2596;2021;2101;2/9/2021;2;2;11;1;2;1;2;2;4;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;21;1
2597;2019;1401;7/31/2019;2;2;6;2;2;1;2;1;3;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;14;5
2598;2019;1801;6/15/2019;2;2;11;4;1;3;1;3;4;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;18;1
2599;2023;1801;8/10/2023;2;2;11;4;8;3;1;3;4;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;18;2
2600;2021;0501;10/5/2021;2;2;7;2;1;2;3;3;4;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;5;5
2601;2023;1001;8/10/2023;2;2;13;4;8;1;2;2;4;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;10;3
2602;2023;1001;6/28/2023;2;2;14;2;10;3;1;1;3;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;10;3
2603;2019;1301;6/6/2019;2;2;4;5;5;1;2;3;2;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;13;1
2604;2020;2201;8/27/2020;2;2;11;4;8;1;2;3;2;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;22;1
2605;2021;0601;8/10/2021;2;2;6;1;9;2;3;1;1;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;6;1
2606;2022;1801;3/10/2022;2;2;5;5;3;2;3;3;2;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;18;3
2607;2019;1301;4/29/2019;1;1;10;1;3;2;3;2;2;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;13;2
2608;2020;1203;1/21/2020;2;2;5;2;8;2;3;3;2;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;12;2
2609;2019;1901;6/24/2019;2;2;15;5;7;3;1;2;3;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;19;1
2610;2021;2201;3/6/2021;2;2;1;3;8;2;3;1;1;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;22;5
2611;2020;1801;12/8/2020;2;2;14;4;4;3;1;1;1;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;18;2
2612;2019;0401;10/25/2019;2;2;2;5;3;2;3;3;2;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;4;4
2613;2019;1203;3/10/2019;2;2;3;3;1;2;3;1;1;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;12;3
2614;2019;1701;1/2/2019;1;1;9;2;8;1;2;3;4;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;17;2
2615;2023;1301;4/28/2023;2;2;3;1;10;1;2;2;3;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;13;2
2616;2021;0601;10/9/2021;2;2;4;1;8;3;1;1;2;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;6;5
2617;2023;1501;9/29/2023;1;1;9;3;9;2;3;2;3;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;15;3
2618;2021;0701;9/21/2021;2;2;8;5;1;3;1;3;4;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;7;1
2619;2023;0701;4/19/2023;2;2;15;3;5;3;1;1;2;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;7;5
2620;2022;2101;9/20/2022;2;2;5;2;8;1;2;3;2;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;21;2
2621;2021;0901;10/30/2021;2;2;7;5;3;3;1;2;4;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;9;2
2622;2022;0218;2/2/2022;2;2;4;1;7;2;3;3;3;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;2;4
2623;2023;0601;10/23/2023;2;2;6;3;7;3;1;3;2;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;6;2
2624;2022;2301;4/12/2022;2;2;3;3;2;1;2;3;4;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;23;3
2625;2021;2006;5/7/2021;2;2;13;3;5;3;1;1;3;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;20;4
2626;2019;0101;4/10/2019;2;2;13;4;2;1;2;1;2;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;1;2
2627;2022;1601;6/24/2022;2;2;8;4;3;1;2;3;2;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;16;2
2628;2019;1203;4/3/2019;2;2;11;5;2;3;1;2;4;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;12;4
2629;2023;0401;6/21/2023;2;2;11;3;10;1;2;3;4;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;4;2
2630;2023;0501;7/23/2023;2;2;7;5;8;3;1;1;4;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;5;2
2631;2023;0218;5/15/2023;2;2;11;4;1;1;2;2;1;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;2;2
2632;2022;2101;10/14/2022;2;2;5;3;9;1;2;1;1;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;21;1
2633;2020;1203;9/7/2020;2;2;3;5;5;3;1;1;2;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;12;1
2634;2019;0901;1/15/2019;2;2;1;1;10;2;3;1;2;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;9;5
2635;2019;1501;9/6/2019;2;2;5;4;4;3;1;2;3;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;15;1
2636;2019;2201;4/15/2019;2;2;15;2;4;2;3;3;2;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;22;2
2637;2021;1203;9/27/2021;2;2;8;3;6;1;2;1;1;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;12;1
2638;2022;0101;1/17/2022;2;2;2;1;5;3;1;1;1;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;1;5
2639;2021;0501;9/19/2021;2;2;11;4;2;1;2;3;2;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;5;4
2640;2020;2101;6/27/2020;2;2;4;5;5;1;2;2;2;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;21;1
2641;2022;1601;7/7/2022;2;2;15;4;3;3;1;1;4;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;16;2
2642;2023;1203;5/25/2023;2;2;12;2;10;2;3;2;1;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;12;2
2643;2021;1401;8/29/2021;2;2;5;5;2;1;2;2;1;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;14;2
2644;2023;0401;2/14/2023;2;2;13;5;9;2;3;2;3;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;4;2
2645;2021;2006;8/21/2021;2;2;3;2;10;1;2;1;3;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;20;1
2646;2021;1701;2/14/2021;2;2;14;4;10;1;2;1;2;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;17;3
2647;2019;2006;5/25/2019;2;2;14;5;3;2;3;3;1;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;20;2
2648;2020;1401;5/19/2020;2;2;14;5;7;1;2;1;2;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;14;2
2649;2021;1401;6/13/2021;2;2;14;1;7;3;1;3;3;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;14;5
2650;2022;0801;9/7/2022;1;1;9;1;9;2;3;1;4;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;8;3
2651;2022;0101;6/29/2022;1;1;9;3;9;1;2;3;2;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;1;3
2652;2023;1203;1/22/2023;2;2;1;2;6;3;1;3;1;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;12;4
2653;2021;1101;10/4/2021;2;2;2;3;9;1;2;1;1;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;11;2
2654;2022;1901;2/20/2022;1;1;9;3;8;2;3;2;3;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;19;2
2655;2023;1801;5/2/2023;2;2;15;3;5;3;1;2;2;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;18;1
2656;2021;0101;10/3/2021;2;2;8;3;8;2;3;1;3;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;1;3
2657;2023;0101;3/23/2023;2;2;7;1;6;1;2;3;4;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;1;3
2658;2021;1801;10/27/2021;2;2;11;3;9;3;1;3;3;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;18;1
2659;2022;0101;3/8/2022;2;2;4;4;5;2;3;2;2;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;1;1
2660;2022;2201;2/4/2022;2;2;6;3;4;2;3;2;1;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;22;4
2661;2023;0601;12/4/2023;2;2;7;2;3;1;2;1;3;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;6;5
2662;2020;1401;1/29/2020;1;1;9;1;10;1;2;1;4;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;14;1
2663;2021;1801;4/4/2021;2;2;1;1;1;1;2;1;1;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;18;2
2664;2022;1101;7/24/2022;2;2;5;5;10;2;3;1;3;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;11;2
2665;2019;0901;9/22/2019;2;2;13;5;8;1;2;3;3;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;9;1
2666;2023;1601;7/24/2023;2;2;7;2;4;2;3;1;4;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;16;5
2667;2021;0601;10/2/2021;2;2;15;4;3;1;2;1;1;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;6;2
2668;2023;1501;11/29/2023;2;2;2;4;8;1;2;2;1;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;15;1
2669;2021;1801;9/8/2021;1;1;9;3;8;2;3;3;2;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;18;3
2670;2022;1203;5/4/2022;2;2;7;1;7;2;3;3;1;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;12;5
2671;2019;0601;1/28/2019;1;1;9;2;1;2;3;2;4;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;6;1
2672;2019;1001;6/7/2019;2;2;7;2;5;3;1;1;1;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;10;3
2673;2019;0801;12/18/2019;2;2;8;3;4;2;3;2;3;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;8;2
2674;2023;1401;5/3/2023;2;2;8;4;1;1;2;1;2;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;14;4
2675;2020;1601;8/13/2020;2;2;12;5;3;1;2;3;1;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;16;5
2676;2019;2201;4/8/2019;2;2;14;1;6;2;3;1;4;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;22;3
2677;2023;1601;1/9/2023;2;2;15;1;3;2;3;3;3;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;16;2
2678;2020;2401;9/3/2020;2;2;3;3;7;1;2;2;3;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;24;3
2679;2020;2101;9/6/2020;2;2;15;1;2;1;2;1;3;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;21;5
2680;2020;1601;3/1/2020;2;2;6;4;2;3;1;2;1;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;16;3
2681;2022;0401;1/15/2022;2;2;4;4;7;2;3;2;3;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;4;5
2682;2020;1801;11/6/2020;1;1;9;3;7;2;3;1;3;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;18;2
2683;2023;1001;2/15/2023;2;2;15;1;3;3;1;1;3;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;10;4
2684;2022;2201;8/8/2022;2;2;2;5;6;1;2;2;3;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;22;3
2685;2022;1101;8/3/2022;1;1;10;5;8;2;3;1;3;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;11;1
2686;2019;2301;2/11/2019;2;2;12;2;7;1;2;3;2;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;23;3
2687;2021;1801;6/18/2021;2;2;5;4;5;2;3;3;4;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;18;3
2688;2020;1301;2/2/2020;2;2;3;2;10;1;2;1;1;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;13;5
2689;2021;1801;4/29/2021;2;2;14;2;8;1;2;1;2;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;18;3
2690;2022;1901;7/6/2022;2;2;8;3;1;3;1;2;3;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;19;5
2691;2019;2501;10/31/2019;2;2;8;5;4;1;2;2;1;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;25;5
2692;2021;0501;5/22/2021;2;2;3;4;2;3;1;2;3;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;5;5
2693;2021;1601;12/28/2021;2;2;12;2;2;3;1;1;4;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;16;1
2694;2021;1401;4/2/2021;2;2;12;1;3;2;3;2;4;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;14;1
2695;2021;0101;1/22/2021;2;2;5;2;6;1;2;3;1;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;1;4
2696;2020;0218;1/11/2020;2;2;11;2;9;3;1;2;3;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;2;5
2697;2021;1001;4/28/2021;2;2;7;5;5;1;2;2;2;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;10;4
2698;2020;2401;12/22/2020;2;2;5;1;8;2;3;3;2;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;24;1
2699;2019;0501;12/11/2019;1;1;10;4;9;1;2;1;4;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;5;3
2700;2021;0801;7/24/2021;2;2;7;5;8;1;2;1;3;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;8;2
2701;2021;0501;11/30/2021;2;2;3;2;8;1;2;2;3;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;5;3
2702;2022;2201;5/9/2022;2;2;5;5;9;2;3;2;2;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;22;2
2703;2020;2101;6/18/2020;2;2;1;1;10;3;1;3;2;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;21;3
2704;2019;1301;1/9/2019;2;2;4;1;5;2;3;2;2;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;13;1
2705;2023;2201;8/11/2023;2;2;3;1;3;2;3;1;3;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;22;1
2706;2020;1501;1/3/2020;2;2;4;3;10;2;3;3;3;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;15;3
2707;2022;1001;1/18/2022;2;2;3;1;7;3;1;3;3;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;10;3
2708;2019;1601;2/28/2019;2;2;3;3;1;2;3;3;3;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;16;2
2709;2019;0701;3/21/2019;2;2;4;1;8;3;1;2;4;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;7;5
2710;2019;1301;7/9/2019;2;2;7;4;3;1;2;2;3;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;13;4
2711;2021;0401;6/22/2021;2;2;15;5;8;3;1;2;4;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;4;4
2712;2023;0701;2/23/2023;2;2;5;5;6;3;1;3;2;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;7;4
2713;2022;1801;9/19/2022;2;2;14;5;8;1;2;2;2;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;18;2
2714;2019;0601;9/3/2019;2;2;7;1;5;1;2;3;4;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;6;2
2715;2020;0501;11/14/2020;2;2;7;2;9;1;2;1;2;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;5;4
2716;2019;1501;6/22/2019;1;1;9;5;2;1;2;3;1;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;15;1
2717;2019;0901;8/14/2019;2;2;8;2;4;1;2;2;1;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;9;1
2718;2020;0901;8/12/2020;2;2;2;5;9;2;3;3;4;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;9;5
2719;2019;0601;2/18/2019;1;1;10;2;9;1;2;3;2;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;6;1
2720;2021;1801;4/6/2021;2;2;2;3;1;1;2;1;2;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;18;3
2721;2022;2201;3/14/2022;1;1;10;3;7;1;2;3;4;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;22;3
2722;2021;1301;6/19/2021;2;2;11;4;1;1;2;3;2;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;13;3
2723;2020;0101;7/12/2020;1;1;9;2;6;1;2;3;4;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;1;2
2724;2021;1801;6/7/2021;2;2;3;1;6;2;3;1;1;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;18;5
2725;2023;1801;10/21/2023;2;2;7;1;6;2;3;1;2;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;18;2
2726;2021;1701;6/4/2021;1;1;10;1;9;2;3;2;2;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;17;5
2727;2023;1101;1/28/2023;2;2;5;5;8;3;1;3;4;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;11;3
2728;2023;2301;2/5/2023;2;2;7;3;4;2;3;3;3;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;23;4
2729;2021;1203;11/12/2021;2;2;5;5;4;2;3;1;1;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;12;3
2730;2019;0701;10/20/2019;2;2;15;2;1;1;2;1;4;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;7;2
2731;2022;0101;9/4/2022;2;2;13;3;7;3;1;1;2;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;1;5
2732;2021;1701;6/12/2021;2;2;4;5;10;3;1;3;4;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;17;5
2733;2020;2401;9/22/2020;2;2;6;1;9;3;1;2;2;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;24;1
2734;2019;0301;8/25/2019;2;2;4;3;6;1;2;3;1;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;3;3
2735;2023;0301;2/3/2023;2;2;6;2;1;3;1;1;2;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;3;4
2736;2023;1001;1/13/2023;2;2;8;1;7;3;1;2;2;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;10;1
2737;2019;1001;12/25/2019;2;2;7;3;4;2;3;1;4;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;10;1
2738;2023;1203;8/19/2023;2;2;11;3;6;3;1;3;1;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;12;1
