Id_caso;año;ubigeo_hecho;fecha_denuncia;desc_delito_generico;desc_delito_subgenerico;desc_delito_especifico;cantidad_partes_involucras;cantidad_x_tipo_parte;codigo_etapa_caso;descripcion_etapa_caso;descripcion_estado_caso;canal_denuncia;CC.EST;NY.GDP.MKTP.KD;NY.GDP.NGAS.RT.ZS;NY.GDP.PETR.RT.ZS;NY.GDP.MINR.RT.ZS;GC.TAX.TOTL.GD.ZS;PV.EST;RQ.EST;GE.EST;RL.EST;delincuencia;Departamento;NSE
2249;2022;1001;5/27/2022;1;1;10;3;5;2;3;3;1;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;25;2
2250;2022;1003;3/16/2022;2;2;15;1;1;1;2;1;4;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;22;5
2251;2022;1004;10/23/2022;2;2;2;1;8;2;3;3;4;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;23;4
2252;2021;1001;11/12/2021;2;2;6;3;8;3;1;3;1;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;2;5
2253;2024;1004;9/2/2024;2;2;7;3;1;1;2;3;4;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;17;1
2254;2024;1002;6/17/2024;1;1;10;1;4;3;1;2;3;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;11;3
2255;2020;1005;1/23/2020;1;1;9;3;6;3;1;1;2;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;8;2
2256;2023;1005;2/8/2023;2;2;6;5;8;3;1;3;1;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;6;5
2257;2020;1003;7/2/2020;2;2;8;4;8;3;1;2;1;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;11;2
2258;2021;1004;8/31/2021;2;2;15;4;8;3;1;3;2;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;12;3
2259;2023;1001;4/5/2023;1;1;9;5;7;1;2;3;4;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;10;5
2260;2024;1003;9/1/2024;1;1;9;3;6;1;2;1;1;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;1;3
2261;2024;1004;2/28/2024;2;2;14;4;3;3;1;3;3;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;7;3
2262;2022;1005;9/13/2022;1;1;10;5;7;2;3;3;3;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;11;3
2263;2022;1001;8/23/2022;2;2;8;1;6;2;3;2;2;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;17;1
2264;2024;1002;2/16/2024;1;1;10;3;4;3;1;2;3;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;9;2
2265;2023;1005;12/9/2023;2;2;4;1;8;2;3;1;4;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;17;3
2266;2023;1001;3/19/2023;2;2;15;4;2;3;1;1;2;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;7;3
2267;2020;1002;10/29/2020;2;2;2;2;8;3;1;1;4;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;5;4
2268;2020;1004;5/13/2020;2;2;12;4;9;1;2;2;2;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;19;4
2269;2023;1002;10/27/2023;2;2;3;5;4;2;3;3;1;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;4;1
2270;2023;1003;8/1/2023;2;2;11;2;10;2;3;2;3;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;25;4
2271;2024;1002;10/17/2024;2;2;13;2;3;3;1;2;4;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;21;5
2272;2024;1002;8/23/2024;2;2;1;1;10;1;2;2;2;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;15;2
2273;2023;1005;3/10/2023;1;1;10;1;1;2;3;3;3;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;11;2
2274;2022;1004;5/4/2022;2;2;2;5;9;1;2;2;4;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;11;1
2275;2021;1003;12/13/2021;2;2;8;3;6;3;1;3;1;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;18;1
2276;2023;1002;12/8/2023;2;2;15;4;4;2;3;1;4;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;5;5
2277;2024;1001;5/17/2024;1;1;9;5;3;2;3;1;3;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;3;5
2278;2022;1004;10/18/2022;2;2;8;1;7;1;2;1;1;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;21;1
2279;2021;1001;7/5/2021;2;2;7;4;10;3;1;1;2;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;8;1
2280;2021;1003;3/3/2021;2;2;11;2;1;3;1;2;4;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;14;2
2281;2024;1004;11/30/2024;2;2;6;2;5;2;3;3;2;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;2;1
2282;2020;1004;6/8/2020;2;2;7;2;3;3;1;3;2;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;10;2
2283;2020;1002;1/31/2020;2;2;13;4;5;1;2;3;2;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;13;4
2284;2023;1003;12/10/2023;1;1;9;1;1;3;1;2;3;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;21;4
2285;2021;1003;3/18/2021;2;2;6;3;9;1;2;3;4;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;16;2
2286;2020;1001;8/6/2020;2;2;1;3;4;2;3;2;4;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;3;3
2287;2023;1004;2/2/2023;2;2;15;3;3;2;3;3;2;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;24;2
2288;2023;1001;9/8/2023;2;2;12;1;1;1;2;1;1;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;25;2
2289;2022;1003;2/22/2022;2;2;5;5;10;2;3;1;2;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;20;5
2290;2023;1005;5/26/2023;2;2;7;2;1;1;2;3;4;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;22;1
2291;2022;1003;3/31/2022;2;2;5;5;2;2;3;1;1;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;1;3
2292;2020;1002;4/4/2020;2;2;5;3;5;3;1;3;3;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;25;2
2293;2024;1004;2/22/2024;2;2;15;2;9;2;3;2;4;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;19;1
2294;2022;1001;12/22/2022;2;2;3;2;10;3;1;3;1;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;18;4
2295;2024;1003;9/9/2024;2;2;12;2;5;1;2;2;3;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;4;1
2296;2021;1003;3/14/2021;2;2;5;5;7;2;3;2;2;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;17;5
2297;2022;1002;4/16/2022;2;2;4;3;9;2;3;2;4;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;7;2
2298;2022;1005;8/14/2022;1;1;10;1;4;3;1;1;4;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;13;1
2299;2024;1001;3/7/2024;2;2;3;4;10;2;3;1;4;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;16;4
2300;2021;1002;7/25/2021;2;2;14;4;10;2;3;1;4;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;23;5
2301;2021;1001;1/12/2021;2;2;14;4;3;2;3;1;3;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;25;2
2302;2020;1002;11/6/2020;2;2;1;2;3;3;1;2;4;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;5;1
2303;2022;1001;6/16/2022;2;2;14;4;5;3;1;1;1;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;14;2
2304;2024;1005;6/14/2024;1;1;9;5;4;3;1;1;2;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;23;3
2305;2020;1003;2/8/2020;2;2;4;4;9;2;3;2;1;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;19;2
2306;2023;1001;2/2/2023;2;2;7;2;3;1;2;1;1;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;25;4
2307;2021;1003;8/16/2021;2;2;1;3;7;3;1;1;4;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;3;2
2308;2020;1002;3/20/2020;2;2;12;3;4;2;3;1;1;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;21;4
2309;2024;1002;1/23/2024;2;2;13;1;8;3;1;3;1;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;25;3
2310;2021;1002;1/7/2021;2;2;1;1;10;2;3;2;4;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;22;5
2311;2024;1003;1/21/2024;1;1;9;1;3;1;2;3;2;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;4;1
2312;2022;1002;3/9/2022;2;2;15;1;8;2;3;3;1;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;6;1
2313;2023;1001;5/23/2023;2;2;12;3;10;1;2;1;1;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;15;2
2314;2023;1004;6/19/2023;2;2;12;5;1;1;2;1;4;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;16;2
2315;2020;1003;7/10/2020;2;2;14;1;1;3;1;3;1;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;24;3
2316;2022;1003;6/20/2022;2;2;8;1;2;3;1;1;2;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;15;4
2317;2021;1004;7/30/2021;2;2;4;4;4;2;3;1;3;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;21;4
2318;2024;1005;3/30/2024;2;2;8;3;3;1;2;1;4;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;14;3
2319;2021;1004;11/2/2021;2;2;6;5;8;2;3;1;3;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;10;2
2320;2022;1002;10/21/2022;2;2;2;2;9;2;3;3;2;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;7;3
2321;2021;1003;8/1/2021;2;2;5;1;9;1;2;1;3;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;16;4
2322;2024;1001;11/18/2024;2;2;14;5;4;3;1;2;4;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;11;1
2323;2021;1001;10/4/2021;2;2;7;2;10;3;1;3;1;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;6;2
2324;2020;1004;4/17/2020;2;2;4;1;7;1;2;3;2;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;11;4
2325;2020;1002;2/7/2020;2;2;7;4;7;3;1;2;3;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;23;3
2326;2023;1001;9/7/2023;2;2;5;3;3;1;2;1;1;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;5;2
2327;2022;1003;3/8/2022;2;2;12;4;3;3;1;2;1;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;7;3
2328;2022;1001;8/14/2022;2;2;7;1;1;3;1;2;2;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;21;3
2329;2020;1003;9/15/2020;2;2;14;2;8;1;2;1;4;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;15;5
2330;2020;1001;3/24/2020;2;2;3;4;3;3;1;1;3;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;5;2
2331;2020;1001;1/14/2020;2;2;11;2;10;2;3;1;4;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;18;3
2332;2022;1005;11/14/2022;1;1;10;1;1;3;1;3;3;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;24;3
2333;2022;1001;7/17/2022;2;2;11;3;6;1;2;2;3;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;23;4
2334;2022;1001;5/13/2022;1;1;10;3;6;1;2;2;4;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;21;2
2335;2020;1001;12/11/2020;2;2;11;4;6;1;2;3;2;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;10;1
2336;2022;1001;5/2/2022;2;2;6;5;9;1;2;3;2;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;13;4
2337;2022;1004;11/13/2022;2;2;2;1;4;3;1;1;2;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;6;4
2338;2021;1004;5/4/2021;2;2;15;1;5;3;1;1;1;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;14;4
2339;2020;1001;11/7/2020;2;2;3;4;2;3;1;2;4;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;22;5
2340;2023;1004;3/18/2023;2;2;1;1;3;2;3;3;4;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;24;3
2341;2020;1004;8/2/2020;2;2;4;3;6;3;1;2;4;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;5;4
2342;2024;1001;12/15/2024;2;2;3;1;4;3;1;2;1;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;11;3
2343;2022;1002;9/23/2022;2;2;12;2;2;3;1;3;2;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;21;1
2344;2023;1001;4/13/2023;2;2;5;3;2;3;1;1;4;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;7;2
2345;2020;1001;4/3/2020;1;1;9;2;3;1;2;1;2;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;25;2
2346;2021;1004;6/25/2021;2;2;6;1;1;3;1;3;2;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;1;3
2347;2021;1003;6/26/2021;1;1;9;5;10;3;1;2;3;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;15;3
2348;2021;1003;5/9/2021;2;2;4;3;8;2;3;3;4;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;24;2
2349;2022;1003;6/12/2022;2;2;3;3;3;2;3;3;4;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;16;3
2350;2023;1005;7/7/2023;2;2;7;1;3;1;2;3;3;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;1;1
2351;2022;1005;2/23/2022;2;2;7;3;2;3;1;2;4;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;13;3
2352;2024;1005;6/24/2024;2;2;15;2;6;1;2;1;4;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;21;3
2353;2022;1004;7/5/2022;2;2;13;2;2;1;2;3;2;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;20;2
2354;2021;1005;10/18/2021;1;1;9;4;7;2;3;1;3;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;20;3
2355;2024;1001;5/5/2024;2;2;8;3;9;3;1;1;1;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;8;5
2356;2022;1002;7/22/2022;2;2;7;1;3;3;1;3;1;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;24;2
2357;2020;1003;5/17/2020;2;2;12;1;3;3;1;3;3;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;6;1
2358;2020;1001;8/26/2020;2;2;15;4;2;2;3;1;4;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;5;3
2359;2020;1005;8/8/2020;2;2;8;1;10;3;1;3;3;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;14;4
2360;2022;1001;7/24/2022;2;2;12;1;1;3;1;3;4;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;8;3
2361;2021;1002;2/3/2021;2;2;6;4;3;1;2;1;1;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;12;3
2362;2022;1002;9/14/2022;2;2;7;2;9;2;3;3;4;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;11;4
2363;2021;1004;12/21/2021;2;2;6;2;7;2;3;2;2;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;1;1
2364;2021;1002;1/9/2021;2;2;4;3;8;2;3;2;4;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;5;2
2365;2024;1003;10/30/2024;2;2;11;1;9;1;2;2;1;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;2;4
2366;2024;1001;8/5/2024;2;2;3;3;7;2;3;1;3;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;1;5
2367;2022;1001;6/11/2022;2;2;2;5;6;3;1;1;4;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;9;5
2368;2021;1002;4/23/2021;2;2;7;2;6;3;1;3;4;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;25;2
2369;2021;1002;9/17/2021;2;2;11;2;7;1;2;1;1;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;4;3
2370;2020;1005;1/20/2020;2;2;8;2;8;3;1;3;4;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;25;2
2371;2021;1004;7/25/2021;2;2;1;4;3;3;1;1;2;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;21;3
2372;2023;1002;7/31/2023;2;2;15;3;4;3;1;3;4;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;12;2
2373;2023;1005;9/2/2023;2;2;13;5;4;1;2;1;4;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;12;3
2374;2020;1001;8/21/2020;2;2;2;1;6;1;2;2;4;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;23;3
2375;2021;1004;6/30/2021;2;2;5;1;7;1;2;2;1;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;5;3
2376;2020;1001;7/4/2020;2;2;11;1;4;2;3;2;4;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;7;5
2377;2020;1004;4/26/2020;2;2;11;2;7;1;2;3;2;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;20;3
2378;2024;1001;2/27/2024;2;2;4;2;8;2;3;1;2;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;17;4
2379;2022;1001;10/12/2022;2;2;14;3;2;3;1;3;1;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;21;5
2380;2020;1005;8/29/2020;2;2;2;4;6;3;1;2;4;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;8;1
2381;2020;1001;12/9/2020;2;2;2;5;1;1;2;2;3;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;5;5
2382;2021;1003;11/1/2021;2;2;4;5;5;3;1;2;2;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;8;1
2383;2022;1001;7/22/2022;2;2;15;4;4;3;1;2;1;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;16;4
2384;2022;1004;8/14/2022;2;2;2;4;3;3;1;1;4;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;22;3
2385;2024;1003;6/16/2024;2;2;8;5;5;1;2;1;2;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;3;5
2386;2021;1004;2/11/2021;2;2;13;5;4;3;1;1;4;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;12;2
2387;2024;1002;10/1/2024;2;2;14;3;5;2;3;2;4;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;3;4
2388;2024;1001;10/22/2024;2;2;6;1;2;1;2;3;1;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;5;1
2389;2024;1003;1/6/2024;2;2;12;1;4;3;1;1;3;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;12;1
2390;2023;1001;10/24/2023;2;2;5;2;6;1;2;1;4;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;4;1
2391;2023;1005;7/23/2023;2;2;2;1;5;3;1;3;2;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;18;5
2392;2022;1003;3/1/2022;2;2;13;4;1;1;2;1;1;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;8;4
2393;2023;1004;5/4/2023;2;2;3;4;5;2;3;2;3;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;22;2
2394;2020;1001;5/31/2020;2;2;13;4;8;3;1;3;3;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;24;1
2395;2020;1002;5/15/2020;2;2;3;4;7;1;2;3;1;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;1;5
2396;2020;1004;7/9/2020;2;2;13;2;2;2;3;1;1;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;25;5
2397;2024;1005;7/2/2024;1;1;9;4;4;1;2;1;2;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;2;2
2398;2023;1004;9/19/2023;2;2;11;3;5;1;2;3;1;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;14;5
2399;2022;1005;9/27/2022;2;2;1;2;7;2;3;2;1;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;1;4
2400;2024;1004;6/29/2024;2;2;2;3;8;2;3;1;1;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;24;4
2401;2024;1005;11/26/2024;2;2;3;4;5;1;2;1;1;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;6;3
2402;2021;1003;4/8/2021;2;2;13;4;10;3;1;2;1;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;14;1
2403;2024;1004;5/4/2024;2;2;8;1;8;3;1;3;2;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;9;1
2404;2020;1005;12/25/2020;1;1;10;4;9;3;1;2;4;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;9;1
2405;2023;1005;1/14/2023;1;1;10;2;6;2;3;1;2;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;15;4
2406;2024;1005;9/28/2024;2;2;13;2;7;3;1;2;3;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;20;5
2407;2020;1004;12/12/2020;2;2;2;3;7;3;1;2;3;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;20;5
2408;2023;1001;5/21/2023;2;2;15;4;6;3;1;3;3;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;2;2
2409;2020;1002;12/23/2020;2;2;11;5;5;3;1;2;2;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;23;1
2410;2024;1001;10/21/2024;2;2;12;5;1;2;3;2;3;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;21;2
2411;2023;1002;4/14/2023;2;2;11;5;8;3;1;1;2;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;24;5
2412;2024;1004;8/25/2024;2;2;14;5;4;3;1;1;4;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;5;3
2413;2020;1004;9/29/2020;2;2;1;5;3;1;2;1;4;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;15;3
2414;2024;1002;4/4/2024;1;1;10;5;4;1;2;1;2;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;20;1
2415;2024;1001;1/21/2024;2;2;14;4;8;1;2;2;3;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;16;3
